[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,0.258991,0.167035,-0.197970,-0.007027,-0.126076,-0.047959,-0.192936,0.225995,-0.155979,0.220943,0.060043,0.230889,-0.023057,0.219032]
[0.000000,0.000000,0.000000,0.259103,0.166460,-0.198097,-0.006991,-0.125335,-0.048097,-0.193628,0.226035,-0.155965,0.221508,0.059871,0.232140,-0.022492,0.219008]
[0.000000,0.000000,0.000000,0.258916,0.165943,-0.197967,-0.006953,-0.124982,-0.047989,-0.194030,0.225977,-0.156078,0.222133,0.060038,0.233139,-0.021867,0.218927]
[0.000000,0.000000,0.000000,0.258273,0.165934,-0.197885,-0.006398,-0.125065,-0.048009,-0.193978,0.225895,-0.156743,0.222797,0.060121,0.233642,-0.021203,0.218264]
[0.000000,0.000000,0.000000,0.257898,0.166031,-0.198249,-0.005632,-0.124755,-0.047947,-0.194162,0.226249,-0.157043,0.223038,0.059748,0.234522,-0.020962,0.217950]
[0.000000,0.000000,0.000000,0.257973,0.166012,-0.198893,-0.005062,-0.124091,-0.047935,-0.194819,0.226896,-0.156957,0.222974,0.059106,0.235773,-0.021026,0.218036]
[0.000000,0.000000,0.000000,0.258028,0.165968,-0.199129,-0.004994,-0.123983,-0.048440,-0.195576,0.227105,-0.157435,0.223318,0.058872,0.236468,-0.020682,0.217597]
[0.000000,0.000000,0.000000,0.257999,0.166006,-0.198989,-0.004987,-0.123983,-0.049020,-0.196009,0.226995,-0.158016,0.224045,0.059011,0.237051,-0.019955,0.216977]
[0.000000,0.000000,0.000000,0.257994,0.166109,-0.198871,-0.004483,-0.123383,-0.049075,-0.195953,0.226978,-0.157982,0.224753,0.059130,0.238233,-0.019247,0.216883]
[0.000000,0.000000,0.000000,0.258002,0.165833,-0.199173,-0.003744,-0.122909,-0.048988,-0.196147,0.227006,-0.158139,0.225021,0.058826,0.239296,-0.018979,0.217067]
[0.000000,0.000000,0.000000,0.258001,0.165178,-0.199825,-0.003137,-0.122958,-0.049012,-0.196806,0.227003,-0.158802,0.224945,0.058173,0.239836,-0.019054,0.217102]
[0.000000,0.000000,0.000000,0.257999,0.164892,-0.200107,-0.002901,-0.123010,-0.048929,-0.197135,0.226999,-0.159138,0.225321,0.057902,0.240338,-0.018682,0.216647]
[0.000000,0.000000,0.000000,0.258000,0.164992,-0.200008,-0.002987,-0.122995,-0.048975,-0.197016,0.227000,-0.159016,0.225966,0.057995,0.240952,-0.018035,0.216031]
[0.000000,0.000000,0.000000,0.258000,0.165026,-0.199971,-0.003124,-0.123097,-0.049540,-0.196867,0.226993,-0.158867,0.226134,0.057987,0.241556,-0.017852,0.215885]
