[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.500000,0.000000,0.000000,-0.070141,0.000000,0.490053,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070085,0.000000,0.490032,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070028,0.000000,0.490011,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070028,0.000000,0.490011,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070085,0.000000,0.490032,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070141,0.000000,0.490053,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070198,0.000000,0.490074,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070254,0.000000,0.490095,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070311,0.000000,0.490117,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070367,0.000000,0.490138,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070424,0.000000,0.490159,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.500000,0.000000,0.000000,-0.070481,0.000000,0.490180,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.483333,0.000000,0.000000,-0.070537,0.000000,0.490201,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.466667,0.000000,0.000000,-0.070594,0.000000,0.490223,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
[0.450000,0.000000,0.000000,-0.070650,0.000000,0.490244,1.235000,0.626000,-0.137000,-0.083000,0.137000,0.000000,-0.133000,0.881000,-0.557000,-0.034000,-0.008000]
