[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.010000,0.000000,0.000000,0.254968,0.164452,-0.186419,-0.001194,-0.092742,-0.045129,-0.165484,0.234065,-0.162290,0.223290,0.032194,0.205613,-0.000677,0.195452]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.181000,-0.019000,-0.130000,-0.050000,-0.183000,0.232000,-0.160000,0.223000,0.032000,0.225000,-0.010000,0.209000]
[0.000000,0.000000,0.000000,0.264023,0.168000,-0.180696,-0.019275,-0.129871,-0.049339,-0.182867,0.232016,-0.160016,0.223298,0.032298,0.224847,-0.010726,0.209195]
[0.000000,0.000000,0.000000,0.264027,0.168000,-0.180634,-0.019527,-0.129834,-0.048817,-0.182848,0.232018,-0.160018,0.223360,0.032748,0.224824,-0.011470,0.209436]
[0.000000,0.000000,0.000000,0.264017,0.168000,-0.180753,-0.019765,-0.129880,-0.048388,-0.182904,0.232011,-0.160011,0.223243,0.033321,0.224889,-0.012225,0.209707]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.180995,-0.019996,-0.129997,-0.048007,-0.182998,0.232000,-0.160000,0.223005,0.033986,0.224998,-0.012985,0.209994]
[0.000000,0.000000,0.000000,0.263984,0.168000,-0.181299,-0.020226,-0.130177,-0.047627,-0.183093,0.231989,-0.159989,0.222705,0.034714,0.225107,-0.013746,0.210282]
[0.000000,0.000000,0.000000,0.263973,0.168000,-0.181607,-0.020464,-0.130408,-0.047201,-0.183151,0.231982,-0.159982,0.222399,0.035475,0.225174,-0.014501,0.210554]
[0.000000,0.000000,0.000000,0.263976,0.168000,-0.181860,-0.020715,-0.130682,-0.046684,-0.183135,0.231984,-0.159984,0.222146,0.036238,0.225156,-0.015245,0.210797]
[0.000000,0.000000,0.000000,0.263999,0.168000,-0.181998,-0.020989,-0.130988,-0.046029,-0.183008,0.231999,-0.159999,0.222003,0.036973,0.225009,-0.015972,0.210994]
[0.000000,0.000000,0.000000,0.264042,0.168000,-0.181987,-0.021285,-0.131311,-0.045217,-0.182751,0.232028,-0.160028,0.222003,0.037663,0.224701,-0.016682,0.211143]
[0.000000,0.000000,0.000000,0.264079,0.168000,-0.181906,-0.021575,-0.131614,-0.044353,-0.182434,0.232053,-0.160053,0.222074,0.038350,0.224249,-0.017396,0.211305]
[0.000000,0.000000,0.000000,0.264079,0.168000,-0.181869,-0.021823,-0.131857,-0.043575,-0.182153,0.232052,-0.160053,0.222112,0.039092,0.223684,-0.018143,0.211555]
[0.000000,0.000000,0.000000,0.264007,0.168000,-0.181986,-0.021993,-0.131996,-0.043022,-0.182003,0.232005,-0.160005,0.222012,0.039946,0.223039,-0.018951,0.211969]
[0.000000,0.000000,0.000000,0.263840,0.168000,-0.182339,-0.022060,-0.132008,-0.042795,-0.182055,0.231890,-0.159889,0.221697,0.040960,0.222341,-0.019842,0.212599]
[0.000000,0.000000,0.000000,0.263598,0.168000,-0.182860,-0.022053,-0.131952,-0.042808,-0.182277,0.231696,-0.159694,0.221210,0.042132,0.221605,-0.020810,0.213375]
