[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,0.253026,0.183751,-0.210914,-0.001346,-0.140866,-0.042653,-0.194925,0.227017,-0.152245,0.222038,0.078765,0.234195,-0.030963,0.219832]
[0.000000,0.000000,0.000000,0.253685,0.185625,-0.211680,0.001682,-0.141881,-0.045702,-0.196039,0.227704,-0.150373,0.220918,0.083468,0.230703,-0.035528,0.221182]
[0.000000,0.000000,0.000000,0.253999,0.187335,-0.212285,0.003192,-0.144688,-0.047534,-0.195500,0.228344,-0.148648,0.220965,0.085085,0.227536,-0.037464,0.220241]
[0.000000,0.000000,0.000000,0.254220,0.190186,-0.213823,0.008693,-0.145247,-0.054730,-0.196328,0.230285,-0.145666,0.220783,0.085133,0.224457,-0.039445,0.222027]
[0.000000,0.000000,0.000000,0.255019,0.190027,-0.214050,0.012070,-0.144974,-0.059124,-0.196996,0.231013,-0.143968,0.219989,0.088078,0.221980,-0.042025,0.223046]
[0.000000,0.000000,0.000000,0.255974,0.190957,-0.215045,0.015778,-0.145016,-0.062803,-0.197002,0.232893,-0.141396,0.218100,0.090806,0.218529,-0.044600,0.223947]
[0.000000,0.000000,0.000000,0.257616,0.192110,-0.215666,0.015964,-0.145081,-0.065746,-0.197008,0.232869,-0.138429,0.218010,0.094539,0.215391,-0.047205,0.225091]
[0.000000,0.000000,0.000000,0.259021,0.192337,-0.216281,0.015979,-0.143492,-0.067892,-0.197089,0.234017,-0.135493,0.217935,0.093829,0.214287,-0.045526,0.225074]
[0.000000,0.000000,0.000000,0.260254,0.194202,-0.218051,0.015872,-0.143000,-0.068973,-0.195920,0.235087,-0.133933,0.219248,0.093842,0.214800,-0.045168,0.223753]
[0.000000,0.000000,0.000000,0.261000,0.196000,-0.219000,0.014000,-0.144000,-0.068000,-0.195000,0.236000,-0.133000,0.220000,0.093000,0.215000,-0.046000,0.223000]
[0.000000,0.000000,0.000000,0.249645,0.198194,-0.223194,0.017935,-0.101000,-0.072839,-0.173419,0.219677,-0.179129,0.206839,0.070419,0.246516,-0.045645,0.206419]
[0.000000,0.000000,0.000000,0.238290,0.200387,-0.227387,0.021871,-0.058000,-0.077677,-0.151839,0.203355,-0.225258,0.193677,0.047839,0.278032,-0.045290,0.189839]
[0.000000,0.000000,0.000000,0.226935,0.202581,-0.231581,0.025806,-0.015000,-0.082516,-0.130258,0.187032,-0.271387,0.180516,0.025258,0.309548,-0.044935,0.173258]
[0.000000,0.000000,0.000000,0.215581,0.204774,-0.235774,0.029742,0.028000,-0.087355,-0.108677,0.170710,-0.317516,0.167355,0.002677,0.341065,-0.044581,0.156677]
[0.000000,0.000000,0.000000,0.204226,0.206968,-0.239968,0.033677,0.071000,-0.092194,-0.087097,0.154387,-0.363645,0.154194,-0.019903,0.372581,-0.044226,0.140097]
[0.000000,0.000000,0.000000,0.192871,0.209161,-0.244161,0.037613,0.114000,-0.097032,-0.065516,0.138065,-0.409774,0.141032,-0.042484,0.404097,-0.043871,0.123516]
[0.000000,0.000000,0.000000,0.181516,0.211355,-0.248355,0.041548,0.157000,-0.101871,-0.043935,0.121742,-0.455903,0.127871,-0.065065,0.435613,-0.043516,0.106935]
[0.000000,0.000000,0.000000,0.170161,0.213548,-0.252548,0.045484,0.200000,-0.106710,-0.022355,0.105419,-0.502032,0.114710,-0.087645,0.467129,-0.043161,0.090355]
[0.000000,0.000000,0.000000,0.158806,0.215742,-0.256742,0.049419,0.243000,-0.111548,-0.000774,0.089097,-0.548161,0.101548,-0.110226,0.498645,-0.042806,0.073774]
[0.000000,0.000000,0.000000,0.147452,0.217935,-0.260935,0.053355,0.286000,-0.116387,0.020806,0.072774,-0.594290,0.088387,-0.132806,0.530161,-0.042452,0.057194]
