[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[-0.060000,0.000000,0.000000,0.221032,0.159677,-0.213516,0.009839,0.069161,-0.020581,-0.069000,0.020065,-0.276516,0.177710,0.015742,0.094548,0.018645,0.143774]
[-0.050000,0.000000,0.000000,0.228194,0.161065,-0.208097,0.005032,0.035968,-0.025484,-0.088000,0.055387,-0.257097,0.185258,0.018452,0.116290,0.013871,0.154645]
[-0.040000,0.000000,0.000000,0.235355,0.162452,-0.202677,0.000226,0.002774,-0.030387,-0.107000,0.090710,-0.237677,0.192806,0.021161,0.138032,0.009097,0.165516]
[-0.030000,0.000000,0.000000,0.242516,0.163839,-0.197258,-0.004581,-0.030419,-0.035290,-0.126000,0.126032,-0.218258,0.200355,0.023871,0.159774,0.004323,0.176387]
[-0.020000,0.000000,0.000000,0.249677,0.165226,-0.191839,-0.009387,-0.063613,-0.040194,-0.145000,0.161355,-0.198839,0.207903,0.026581,0.181516,-0.000452,0.187258]
[-0.010000,0.000000,0.000000,0.256839,0.166613,-0.186419,-0.014194,-0.096806,-0.045097,-0.164000,0.196677,-0.179419,0.215452,0.029290,0.203258,-0.005226,0.198129]
[0.000000,0.000000,0.000000,0.264000,0.168000,-0.181000,-0.019000,-0.130000,-0.050000,-0.183000,0.232000,-0.160000,0.223000,0.032000,0.225000,-0.010000,0.209000]
[0.000000,0.000000,0.000000,0.264025,0.168000,-0.180658,-0.019611,-0.129841,-0.048659,-0.182861,0.232016,-0.160016,0.223336,0.032935,0.224839,-0.011732,0.209528]
[0.000000,0.000000,0.000000,0.263988,0.168000,-0.181204,-0.020156,-0.130116,-0.047745,-0.183066,0.231992,-0.159992,0.222799,0.034489,0.225077,-0.013516,0.210196]
[0.000000,0.000000,0.000000,0.263977,0.168000,-0.181869,-0.020727,-0.130695,-0.046658,-0.183132,0.231985,-0.159984,0.222136,0.036271,0.225153,-0.015278,0.210807]
[0.000000,0.000000,0.000000,0.264059,0.168000,-0.181957,-0.021402,-0.131435,-0.044875,-0.182628,0.232039,-0.160039,0.222029,0.037930,0.224538,-0.016961,0.211201]
[0.000000,0.000000,0.000000,0.264034,0.168000,-0.181935,-0.021959,-0.131972,-0.043136,-0.182024,0.232023,-0.160023,0.222057,0.039711,0.223212,-0.018735,0.211842]
[0.000000,0.000000,0.000000,0.263574,0.168000,-0.182912,-0.022050,-0.131947,-0.042816,-0.182303,0.231674,-0.159672,0.221160,0.042245,0.221537,-0.020901,0.213448]
[0.000000,0.000000,0.000000,0.262899,0.168000,-0.184151,-0.022008,-0.132073,-0.042987,-0.183130,0.230835,-0.158836,0.219802,0.045550,0.219716,-0.023397,0.215233]
[0.000000,0.000000,0.000000,0.262306,0.167999,-0.184763,-0.022095,-0.132792,-0.042465,-0.183812,0.229608,-0.157616,0.218649,0.049190,0.217913,-0.025881,0.216402]
[0.000000,0.000000,0.000000,0.261758,0.168001,-0.185226,-0.021773,-0.132883,-0.041633,-0.184025,0.228649,-0.156635,0.217435,0.052193,0.216357,-0.027662,0.217547]
[0.000000,0.000000,0.000000,0.261173,0.168001,-0.185833,-0.021115,-0.132163,-0.041052,-0.183967,0.228128,-0.156108,0.216237,0.054418,0.215221,-0.028728,0.218758]
[0.000000,0.000000,0.000000,0.260507,0.167993,-0.186432,-0.020940,-0.131839,-0.041083,-0.184305,0.227595,-0.155685,0.215590,0.056692,0.214557,-0.029839,0.219411]
[0.000000,0.000000,0.000000,0.259994,0.168001,-0.187011,-0.020998,-0.132004,-0.040989,-0.185015,0.226989,-0.154981,0.214982,0.059043,0.213986,-0.031021,0.220018]
[0.000000,0.000000,0.000000,0.259904,0.168029,-0.187615,-0.020599,-0.132135,-0.040111,-0.185704,0.226421,-0.153809,0.213747,0.061038,0.213213,-0.031864,0.221275]
[0.000000,0.000000,0.000000,0.260054,0.167962,-0.188153,-0.019657,-0.131849,-0.040311,-0.186056,0.225792,-0.152711,0.212823,0.062283,0.213094,-0.031901,0.222147]
[0.000000,0.000000,0.000000,0.260105,0.167904,-0.188695,-0.018436,-0.131202,-0.042244,-0.186030,0.225162,-0.152112,0.212839,0.062818,0.213798,-0.031232,0.222085]
[0.000000,0.000000,0.000000,0.259671,0.168329,-0.189596,-0.017513,-0.130880,-0.043689,-0.185997,0.224915,-0.151945,0.213296,0.063348,0.214009,-0.030867,0.221971]
[0.000000,0.000000,0.000000,0.259047,0.168955,-0.190847,-0.017036,-0.130980,-0.044001,-0.186006,0.224990,-0.151994,0.213919,0.063947,0.213954,-0.030980,0.222006]
[0.000000,0.000000,0.000000,0.258903,0.169069,-0.192133,-0.016710,-0.131106,-0.043939,-0.185917,0.225023,-0.152008,0.214629,0.064195,0.214866,-0.031082,0.221889]
[0.000000,0.000000,0.000000,0.259014,0.169007,-0.193142,-0.015748,-0.130938,-0.044052,-0.186064,0.224996,-0.152002,0.215024,0.063909,0.216215,-0.030958,0.222089]
[0.000000,0.000000,0.000000,0.259018,0.169094,-0.193743,-0.013888,-0.130366,-0.044599,-0.186659,0.224989,-0.152020,0.214962,0.063249,0.217331,-0.030476,0.222797]
[0.000000,0.000000,0.000000,0.258993,0.168755,-0.194235,-0.012516,-0.129707,-0.045354,-0.187233,0.225017,-0.151956,0.215186,0.062948,0.218700,-0.029459,0.222906]
[0.000000,0.000000,0.000000,0.258998,0.168097,-0.194829,-0.012068,-0.129135,-0.045936,-0.187790,0.225019,-0.151945,0.215843,0.063023,0.220514,-0.028235,0.222194]
[0.000000,0.000000,0.000000,0.259002,0.167982,-0.195534,-0.011712,-0.128591,-0.045979,-0.188860,0.224908,-0.152352,0.216374,0.062698,0.222438,-0.027553,0.221537]
[0.000000,0.000000,0.000000,0.259000,0.167989,-0.196008,-0.010961,-0.127973,-0.046013,-0.190036,0.225015,-0.153026,0.217036,0.061970,0.224051,-0.026966,0.220975]
[0.000000,0.000000,0.000000,0.258998,0.167405,-0.195986,-0.009748,-0.127287,-0.046638,-0.190690,0.225625,-0.153633,0.218227,0.061257,0.225164,-0.025789,0.220288]
