[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,-0.042000,0.213000,-0.308000,0.304000,0.940000,0.104000,0.190000,0.333000,-0.248000,0.349000,0.257000,-0.647000,0.137000,-0.296000]
[0.000000,0.000000,0.000000,-0.032971,0.205370,-0.311025,0.314817,0.945580,0.106922,0.186281,0.333654,-0.247293,0.349000,0.257633,-0.646146,0.138043,-0.295006]
[0.000000,0.000000,0.000000,-0.024192,0.198014,-0.314056,0.323682,0.949610,0.110006,0.183019,0.335000,-0.246387,0.349000,0.259014,-0.646004,0.137519,-0.295161]
[0.000000,0.000000,0.000000,-0.016785,0.190614,-0.316834,0.331726,0.953125,0.113080,0.181896,0.336346,-0.245978,0.349000,0.260334,-0.645846,0.136900,-0.294616]
[0.000000,0.000000,0.000000,-0.011000,0.184000,-0.319000,0.340000,0.956000,0.117000,0.183000,0.337000,-0.246000,0.349000,0.261000,-0.645000,0.137000,-0.293000]
[0.000000,0.000000,0.000000,-0.005478,0.177959,-0.321226,0.347658,0.957709,0.122586,0.185753,0.337747,-0.245234,0.349000,0.261807,-0.644235,0.137004,-0.292182]
[0.000000,0.000000,0.000000,-0.002014,0.172064,-0.323554,0.354432,0.958199,0.130716,0.190027,0.338463,-0.244866,0.349000,0.262109,-0.643509,0.137036,-0.291542]
[0.000000,0.000000,0.000000,-0.000710,0.165882,-0.325638,0.361527,0.957798,0.140099,0.196436,0.339351,-0.245084,0.349000,0.261932,-0.642744,0.136899,-0.290724]
[0.000000,0.000000,0.000000,0.000000,0.159000,-0.327000,0.371000,0.957000,0.148000,0.206000,0.341000,-0.245000,0.349000,0.262000,-0.642000,0.136000,-0.290000]
[0.000000,0.000000,0.000000,0.043812,0.155188,-0.323500,0.340062,0.911875,0.135500,0.208562,0.349062,-0.235437,0.349000,0.239313,-0.606000,0.124750,-0.278812]
[0.000000,0.000000,0.000000,0.087625,0.151375,-0.320000,0.309125,0.866750,0.123000,0.211125,0.357125,-0.225875,0.349000,0.216625,-0.570000,0.113500,-0.267625]
[0.000000,0.000000,0.000000,0.131437,0.147563,-0.316500,0.278188,0.821625,0.110500,0.213688,0.365188,-0.216313,0.349000,0.193938,-0.534000,0.102250,-0.256437]
[0.000000,0.000000,0.000000,0.175250,0.143750,-0.313000,0.247250,0.776500,0.098000,0.216250,0.373250,-0.206750,0.349000,0.171250,-0.498000,0.091000,-0.245250]
[0.000000,0.000000,0.000000,0.219062,0.139937,-0.309500,0.216312,0.731375,0.085500,0.218812,0.381312,-0.197187,0.349000,0.148563,-0.462000,0.079750,-0.234063]
[0.000000,0.000000,0.000000,0.262875,0.136125,-0.306000,0.185375,0.686250,0.073000,0.221375,0.389375,-0.187625,0.349000,0.125875,-0.426000,0.068500,-0.222875]
[0.000000,0.000000,0.000000,0.306688,0.132312,-0.302500,0.154438,0.641125,0.060500,0.223938,0.397437,-0.178063,0.349000,0.103188,-0.390000,0.057250,-0.211688]
[0.000000,0.000000,0.000000,0.350500,0.128500,-0.299000,0.123500,0.596000,0.048000,0.226500,0.405500,-0.168500,0.349000,0.080500,-0.354000,0.046000,-0.200500]
[0.000000,0.000000,0.000000,0.394312,0.124688,-0.295500,0.092562,0.550875,0.035500,0.229063,0.413562,-0.158937,0.349000,0.057813,-0.318000,0.034750,-0.189312]
[0.000000,0.000000,0.000000,0.438125,0.120875,-0.292000,0.061625,0.505750,0.023000,0.231625,0.421625,-0.149375,0.349000,0.035125,-0.282000,0.023500,-0.178125]
[0.000000,0.000000,0.000000,0.481937,0.117063,-0.288500,0.030688,0.460625,0.010500,0.234187,0.429688,-0.139813,0.349000,0.012438,-0.246000,0.012250,-0.166938]
[0.000000,0.000000,0.000000,0.525750,0.113250,-0.285000,-0.000250,0.415500,-0.002000,0.236750,0.437750,-0.130250,0.349000,-0.010250,-0.210000,0.001000,-0.155750]
[0.000000,0.000000,0.000000,0.569562,0.109437,-0.281500,-0.031188,0.370375,-0.014500,0.239312,0.445812,-0.120688,0.349000,-0.032938,-0.174000,-0.010250,-0.144562]
[0.000000,0.000000,0.000000,0.613375,0.105625,-0.278000,-0.062125,0.325250,-0.027000,0.241875,0.453875,-0.111125,0.349000,-0.055625,-0.138000,-0.021500,-0.133375]
[0.000000,0.000000,0.000000,0.657187,0.101813,-0.274500,-0.093062,0.280125,-0.039500,0.244438,0.461938,-0.101562,0.349000,-0.078313,-0.102000,-0.032750,-0.122188]
[0.000000,0.000000,0.000000,0.701000,0.098000,-0.271000,-0.124000,0.235000,-0.052000,0.247000,0.470000,-0.092000,0.349000,-0.101000,-0.066000,-0.044000,-0.111000]
[0.000000,0.000000,0.000000,0.701000,0.098128,-0.270323,-0.123998,0.234091,-0.051859,0.247130,0.470138,-0.091447,0.349000,-0.100315,-0.065994,-0.043342,-0.110881]
