[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,0.250032,0.240968,-0.290290,0.192774,0.417548,-0.054839,0.246452,0.314419,-0.198258,0.290742,0.281097,-0.231935,-0.113452,-0.061065]
[0.000000,0.000000,0.000000,0.249387,0.243613,-0.294484,0.203290,0.450581,-0.054065,0.272419,0.319032,-0.202097,0.294903,0.292161,-0.258226,-0.117419,-0.077774]
[0.000000,0.000000,0.000000,0.248742,0.246258,-0.298677,0.213806,0.483613,-0.053290,0.298387,0.323645,-0.205935,0.299065,0.303226,-0.284516,-0.121387,-0.094484]
[0.000000,0.000000,0.000000,0.248097,0.248903,-0.302871,0.224323,0.516645,-0.052516,0.324355,0.328258,-0.209774,0.303226,0.314290,-0.310806,-0.125355,-0.111194]
[0.000000,0.000000,0.000000,0.247452,0.251548,-0.307065,0.234839,0.549677,-0.051742,0.350323,0.332871,-0.213613,0.307387,0.325355,-0.337097,-0.129323,-0.127903]
[0.000000,0.000000,0.000000,0.246806,0.254194,-0.311258,0.245355,0.582710,-0.050968,0.376290,0.337484,-0.217452,0.311548,0.336419,-0.363387,-0.133290,-0.144613]
[0.000000,0.000000,0.000000,0.246161,0.256839,-0.315452,0.255871,0.615742,-0.050194,0.402258,0.342097,-0.221290,0.315710,0.347484,-0.389677,-0.137258,-0.161323]
[0.000000,0.000000,0.000000,0.245516,0.259484,-0.319645,0.266387,0.648774,-0.049419,0.428226,0.346710,-0.225129,0.319871,0.358548,-0.415968,-0.141226,-0.178032]
[0.000000,0.000000,0.000000,0.244871,0.262129,-0.323839,0.276903,0.681806,-0.048645,0.454194,0.351323,-0.228968,0.324032,0.369613,-0.442258,-0.145194,-0.194742]
[0.000000,0.000000,0.000000,0.244226,0.264774,-0.328032,0.287419,0.714839,-0.047871,0.480161,0.355935,-0.232806,0.328194,0.380677,-0.468548,-0.149161,-0.211452]
[0.000000,0.000000,0.000000,0.243581,0.267419,-0.332226,0.297935,0.747871,-0.047097,0.506129,0.360548,-0.236645,0.332355,0.391742,-0.494839,-0.153129,-0.228161]
[0.000000,0.000000,0.000000,0.242935,0.270065,-0.336419,0.308452,0.780903,-0.046323,0.532097,0.365161,-0.240484,0.336516,0.402806,-0.521129,-0.157097,-0.244871]
[0.000000,0.000000,0.000000,0.242290,0.272710,-0.340613,0.318968,0.813935,-0.045548,0.558065,0.369774,-0.244323,0.340677,0.413871,-0.547419,-0.161065,-0.261581]
[0.000000,0.000000,0.000000,0.241645,0.275355,-0.344806,0.329484,0.846968,-0.044774,0.584032,0.374387,-0.248161,0.344839,0.424935,-0.573710,-0.165032,-0.278290]
[0.000000,0.000000,0.000000,0.241000,0.278000,-0.349000,0.340000,0.880000,-0.044000,0.610000,0.379000,-0.252000,0.349000,0.436000,-0.600000,-0.169000,-0.295000]
[0.000000,0.000000,0.000000,0.241002,0.278003,-0.349000,0.339860,0.879885,-0.043372,0.609639,0.379000,-0.252000,0.349000,0.435969,-0.600679,-0.169289,-0.295712]
[0.000000,0.000000,0.000000,0.240999,0.277998,-0.349000,0.340074,0.880061,-0.042832,0.610238,0.379000,-0.252000,0.349000,0.436017,-0.601141,-0.170394,-0.296123]
[0.000000,0.000000,0.000000,0.240998,0.277997,-0.349000,0.340126,0.880104,-0.042251,0.610910,0.379000,-0.252000,0.349000,0.436028,-0.601702,-0.171639,-0.296672]
[0.000000,0.000000,0.000000,0.241005,0.278008,-0.349000,0.339576,0.879642,-0.041536,0.610885,0.379000,-0.252000,0.349000,0.435917,-0.602654,-0.172410,-0.297742]
[0.000000,0.000000,0.000000,0.241001,0.278002,-0.349000,0.339006,0.879023,-0.041011,0.610954,0.379000,-0.252000,0.349000,0.435979,-0.603925,-0.172958,-0.298946]
[0.000000,0.000000,0.000000,0.240977,0.277963,-0.349000,0.339399,0.878905,-0.041230,0.612497,0.378999,-0.252000,0.349000,0.436576,-0.605197,-0.173979,-0.299603]
[0.000000,0.000000,0.000000,0.241025,0.278041,-0.349000,0.340184,0.879024,-0.042392,0.614445,0.379001,-0.252000,0.349000,0.437066,-0.606232,-0.175375,-0.300185]
[0.000000,0.000000,0.000000,0.241078,0.278128,-0.349000,0.340763,0.879029,-0.044233,0.616077,0.379002,-0.252000,0.349000,0.437034,-0.606866,-0.176665,-0.300894]
[0.000000,0.000000,0.000000,0.240742,0.277604,-0.349001,0.341349,0.878952,-0.045847,0.618629,0.378994,-0.252000,0.349000,0.437027,-0.607054,-0.177147,-0.300813]
[0.000000,0.000000,0.000000,0.240076,0.277004,-0.349000,0.341943,0.878978,-0.046905,0.621702,0.378997,-0.252000,0.349000,0.437026,-0.607003,-0.177012,-0.300076]
[0.000000,0.000000,0.000000,0.239472,0.277487,-0.348996,0.342406,0.879360,-0.047605,0.623742,0.379030,-0.252000,0.349000,0.436568,-0.607034,-0.177030,-0.299558]
[0.000000,0.000000,0.000000,0.238868,0.278031,-0.349003,0.343222,0.880210,-0.048082,0.625350,0.378975,-0.252000,0.349000,0.435859,-0.606959,-0.176946,-0.298780]
[0.000000,0.000000,0.000000,0.237866,0.277878,-0.349015,0.344166,0.881422,-0.048225,0.626867,0.378890,-0.252000,0.349000,0.435239,-0.606458,-0.176387,-0.297467]
