[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,0.258029,0.165971,-0.199128,-0.004983,-0.123968,-0.048357,-0.195493,0.227108,-0.157348,0.223248,0.058872,0.236412,-0.020752,0.217679]
[0.000000,0.000000,0.000000,0.257997,0.166016,-0.198973,-0.004965,-0.123954,-0.049044,-0.196017,0.226988,-0.158033,0.224109,0.059027,0.237127,-0.019891,0.216948]
[0.000000,0.000000,0.000000,0.257997,0.166091,-0.198898,-0.004278,-0.123192,-0.049040,-0.195944,0.226988,-0.157961,0.224891,0.059103,0.238590,-0.019109,0.216927]
[0.000000,0.000000,0.000000,0.258002,0.165516,-0.199491,-0.003416,-0.122897,-0.048999,-0.196457,0.227007,-0.158447,0.224977,0.058506,0.239597,-0.019022,0.217127]
[0.000000,0.000000,0.000000,0.258000,0.164916,-0.200083,-0.002929,-0.123014,-0.048967,-0.197099,0.226999,-0.159101,0.225135,0.057922,0.240164,-0.018867,0.216841]
[0.000000,0.000000,0.000000,0.258000,0.164979,-0.200021,-0.002970,-0.122991,-0.048946,-0.197038,0.227001,-0.159038,0.225911,0.057985,0.240884,-0.018091,0.216082]
[0.000000,0.000000,0.000000,0.258000,0.165024,-0.199973,-0.003125,-0.123101,-0.049605,-0.196866,0.226993,-0.158866,0.226125,0.057983,0.241611,-0.017860,0.215893]
[0.000000,0.000000,0.000000,0.257999,0.164991,-0.200017,-0.002726,-0.122735,-0.050114,-0.197278,0.227017,-0.159278,0.225894,0.058080,0.242273,-0.018140,0.216077]
[0.000000,0.000000,0.000000,0.258000,0.165000,-0.200000,-0.002000,-0.122000,-0.050000,-0.198000,0.227000,-0.160000,0.226000,0.058000,0.243000,-0.018000,0.216000]
[0.000000,0.000000,0.000000,0.258004,0.165013,-0.199941,-0.001953,-0.121941,-0.049922,-0.198037,0.226896,-0.160043,0.226812,0.057128,0.243837,-0.016981,0.215694]
[0.000000,0.000000,0.000000,0.257987,0.164962,-0.200246,-0.001977,-0.122010,-0.050197,-0.198053,0.227389,-0.160034,0.226810,0.057459,0.243856,-0.017965,0.217139]
[0.000000,0.000000,0.000000,0.258011,0.165036,-0.201191,-0.002045,-0.122014,-0.049821,-0.197928,0.228056,-0.159946,0.225842,0.059324,0.242782,-0.020274,0.219195]
[0.000000,0.000000,0.000000,0.258045,0.165670,-0.202626,-0.002718,-0.122597,-0.047714,-0.197175,0.228038,-0.159246,0.225080,0.061450,0.241306,-0.021541,0.219225]
[0.000000,0.000000,0.000000,0.257659,0.167303,-0.203917,-0.003939,-0.124758,-0.045017,-0.196684,0.227981,-0.158362,0.225044,0.063447,0.240494,-0.023923,0.218303]
[0.000000,0.000000,0.000000,0.256597,0.169864,-0.205648,-0.005501,-0.128069,-0.042038,-0.195400,0.227994,-0.157971,0.224822,0.065820,0.239636,-0.026787,0.218110]
[0.000000,0.000000,0.000000,0.255149,0.172706,-0.207816,-0.006893,-0.131599,-0.039233,-0.193172,0.227989,-0.158024,0.224048,0.068689,0.238155,-0.028795,0.218929]
[0.000000,0.000000,0.000000,0.254188,0.174924,-0.208747,-0.007280,-0.134802,-0.038055,-0.192693,0.228106,-0.157456,0.224031,0.071029,0.237185,-0.030437,0.219100]
