[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.500000,0.000000,0.000000,0.254083,0.186605,-0.212029,0.002628,-0.143016,-0.046552,-0.196103,0.228006,-0.149400,0.221034,0.084685,0.228771,-0.036586,0.220330]
[0.500000,0.000000,0.000000,0.254032,0.186843,-0.211988,0.002869,-0.143597,-0.046809,-0.196089,0.227972,-0.149161,0.221018,0.084893,0.228293,-0.036820,0.220084]
[0.500000,0.000000,0.000000,0.253994,0.187048,-0.212018,0.003031,-0.144120,-0.047063,-0.195951,0.228026,-0.148950,0.220994,0.085025,0.227918,-0.037062,0.219998]
[0.500000,0.000000,0.000000,0.253991,0.187229,-0.212162,0.003128,-0.144521,-0.047339,-0.195677,0.228205,-0.148759,0.220973,0.085081,0.227655,-0.037320,0.220111]
[0.500000,0.000000,0.000000,0.254006,0.187432,-0.212404,0.003269,-0.144797,-0.047729,-0.195358,0.228470,-0.148548,0.220963,0.085079,0.227445,-0.037580,0.220372]
[0.500000,0.000000,0.000000,0.254014,0.187707,-0.212721,0.003575,-0.144955,-0.048330,-0.195097,0.228772,-0.148277,0.220973,0.085040,0.227222,-0.037828,0.220717]
[0.500000,0.000000,0.000000,0.253991,0.188105,-0.213088,0.004168,-0.145001,-0.049243,-0.194996,0.229064,-0.147902,0.221012,0.084988,0.226920,-0.038048,0.221083]
[0.500000,0.000000,0.000000,0.253936,0.188630,-0.213468,0.005081,-0.144963,-0.050473,-0.195103,0.229318,-0.147416,0.221072,0.084942,0.226504,-0.038243,0.221420]
[0.500000,0.000000,0.000000,0.253893,0.189196,-0.213792,0.006166,-0.144908,-0.051842,-0.195365,0.229553,-0.146878,0.221113,0.084920,0.226002,-0.038453,0.221702]
[0.500000,0.000000,0.000000,0.253911,0.189704,-0.213986,0.007253,-0.144910,-0.053148,-0.195711,0.229793,-0.146356,0.221091,0.084942,0.225449,-0.038720,0.221907]
