[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[-0.270000,0.000000,0.000000,0.121903,0.078581,-0.336419,0.310258,0.861290,0.118065,0.262032,0.221548,-0.164613,0.336516,0.205903,-0.737000,0.164452,-0.190677]
[-0.280000,0.000000,0.000000,0.116935,0.074387,-0.340613,0.320839,0.897194,0.124710,0.278355,0.221032,-0.165742,0.340677,0.209935,-0.771000,0.171968,-0.205452]
[-0.290000,0.000000,0.000000,0.111968,0.070194,-0.344806,0.331419,0.933097,0.131355,0.294677,0.220516,-0.166871,0.344839,0.213968,-0.805000,0.179484,-0.220226]
[-0.300000,0.000000,0.000000,0.107000,0.066000,-0.349000,0.342000,0.969000,0.138000,0.311000,0.220000,-0.168000,0.349000,0.218000,-0.839000,0.187000,-0.235000]
[-0.300000,0.000000,0.000000,0.106847,0.065863,-0.349000,0.342150,0.968002,0.138963,0.310051,0.219999,-0.167988,0.349000,0.217997,-0.838940,0.188198,-0.234928]
[-0.300000,0.000000,0.000000,0.105980,0.064903,-0.349000,0.343034,0.967833,0.139363,0.309571,0.220004,-0.168059,0.349000,0.218015,-0.839317,0.188936,-0.235380]
[-0.300000,0.000000,0.000000,0.105608,0.065088,-0.349000,0.343315,0.966480,0.141940,0.307546,0.219976,-0.167619,0.349000,0.217917,-0.839646,0.189846,-0.235240]
[-0.300000,0.000000,0.000000,0.105031,0.064553,-0.349000,0.344472,0.966037,0.143516,0.309604,0.220106,-0.166876,0.349000,0.218532,-0.839363,0.190624,-0.234349]
[-0.300000,0.000000,0.000000,0.104213,0.063229,-0.349000,0.346019,0.965306,0.145293,0.311519,0.219291,-0.167126,0.349000,0.219123,-0.840330,0.190294,-0.234737]
[-0.300000,0.000000,0.000000,0.104800,0.062970,-0.349000,0.343656,0.964979,0.147580,0.308447,0.218984,-0.166151,0.349000,0.218306,-0.837704,0.193522,-0.231395]
[-0.300000,0.000000,0.000000,0.105013,0.063002,-0.349000,0.340234,0.964972,0.150788,0.307125,0.218967,-0.165994,0.349000,0.215248,-0.833264,0.194119,-0.231837]
[-0.300000,0.000000,0.000000,0.105002,0.063000,-0.349000,0.333460,0.966057,0.154043,0.303973,0.220028,-0.166027,0.349000,0.208398,-0.827632,0.190831,-0.235131]
[-0.300000,0.000000,0.000000,0.105023,0.063009,-0.349000,0.325579,0.967560,0.152852,0.306396,0.220162,-0.167394,0.349000,0.197888,-0.821639,0.189920,-0.234658]
[-0.300000,0.000000,0.000000,0.104801,0.062944,-0.349000,0.317065,0.970555,0.153110,0.307207,0.221055,-0.169576,0.348999,0.184216,-0.813689,0.190412,-0.232278]
