[waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint]
[0.000000,0.000000,0.000000,0.295349,0.190172,-0.109232,0.014477,0.160072,-0.225521,0.409337,-0.074267,-0.000000,0.349000,0.068627,-0.062073,-0.065985,-0.141896]
[0.000000,0.000000,0.000000,0.293604,0.191580,-0.110369,0.015250,0.156700,-0.223954,0.410071,-0.072417,0.000000,0.349000,0.070612,-0.065206,-0.069610,-0.142000]
[0.000000,0.000000,0.000000,0.292744,0.193365,-0.111088,0.016300,0.153627,-0.225310,0.410072,-0.070498,-0.000000,0.349000,0.072487,-0.070545,-0.075171,-0.142080]
[0.000000,0.000000,0.000000,0.291925,0.194068,-0.110923,0.017042,0.152523,-0.226225,0.409707,-0.068662,0.000000,0.349000,0.074363,-0.075807,-0.078779,-0.141740]
[0.000000,0.000000,0.000000,0.292023,0.193929,-0.109690,0.017043,0.149816,-0.226989,0.406364,-0.066626,-0.000000,0.349000,0.076312,-0.079742,-0.083827,-0.139742]
[0.000000,0.000000,0.000000,0.291982,0.192866,-0.106739,0.016881,0.150004,-0.225868,0.401630,-0.063793,0.000000,0.349000,0.078071,-0.085367,-0.088131,-0.139022]
[0.000000,0.000000,0.000000,0.292018,0.190943,-0.103921,0.014973,0.148949,-0.225011,0.397896,-0.061950,-0.000000,0.349000,0.077992,-0.086991,-0.088029,-0.140037]
[0.000000,0.000000,0.000000,0.292982,0.189051,-0.101084,0.015011,0.147047,-0.225994,0.394107,-0.060055,-0.000000,0.349000,0.077995,-0.086017,-0.089992,-0.140989]
[0.000000,0.000000,0.000000,0.293019,0.187184,-0.098217,0.014021,0.145249,-0.225088,0.390344,-0.058161,0.000000,0.349000,0.078037,-0.086022,-0.088148,-0.140999]
[0.000000,0.000000,0.000000,0.292974,0.185150,-0.096200,0.014869,0.141482,-0.224900,0.386426,-0.056271,-0.000000,0.349000,0.077157,-0.085139,-0.087948,-0.141062]
[0.000000,0.000000,0.000000,0.293091,0.185005,-0.095151,0.015033,0.139283,-0.225847,0.384360,-0.054379,0.000000,0.349000,0.076175,-0.084298,-0.087407,-0.140156]
[0.000000,0.000000,0.000000,0.292190,0.184300,-0.094316,0.015062,0.137583,-0.226101,0.381885,-0.052481,-0.000000,0.349000,0.075271,-0.082298,-0.084676,-0.139948]
[0.000000,0.000000,0.000000,0.292009,0.183300,-0.092686,0.014336,0.134961,-0.225420,0.378154,-0.050616,0.000000,0.349000,0.074196,-0.082564,-0.083029,-0.140014]
[0.000000,0.000000,0.000000,0.291467,0.182267,-0.090519,0.013403,0.131936,-0.223727,0.374919,-0.048618,-0.000000,0.349000,0.074013,-0.083320,-0.083230,-0.140006]
[0.000000,0.000000,0.000000,0.290249,0.181954,-0.089866,0.012149,0.129823,-0.222096,0.372692,-0.047337,0.000000,0.349000,0.073536,-0.081769,-0.081647,-0.139958]
[0.000000,0.000000,0.000000,0.290104,0.181935,-0.090049,0.012882,0.127502,-0.222781,0.371353,-0.046479,-0.000000,0.349000,0.072275,-0.080727,-0.081463,-0.140157]
[0.000000,0.000000,0.000000,0.289181,0.182412,-0.089952,0.014940,0.124408,-0.225497,0.370806,-0.045510,0.000000,0.349000,0.072314,-0.081495,-0.081663,-0.139330]
[0.000000,0.000000,0.000000,0.287176,0.183417,-0.090212,0.017264,0.122152,-0.228015,0.371629,-0.044562,-0.000000,0.349000,0.073541,-0.082232,-0.080884,-0.139693]
[0.000000,0.000000,0.000000,0.284899,0.184559,-0.091974,0.019880,0.119897,-0.229479,0.374137,-0.043644,0.000000,0.349000,0.074093,-0.081398,-0.080871,-0.141435]
